"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71"
"dtr9",-0.0972299443556458,0.18870854461134,-0.0775457186254818,-0.200902565048616,0.00305795436430838,0.101569975219411,0.0961827354530048,-0.0203974620403132,-0.00489897920360616,-0.0538718261156616,-0.0142071998854179,-0.145820796159674,0.0847990948015582,0.14124467426541,-0.024940136791446,-0.0894491954956354,0.0205455949368173,0.289415985075865,0.0782465007907583,-0.0468273603574644,-0.0897993920394619,-0.224260522590021,-0.0613057524859714,0.0384550698451359,-0.0227992130793755,-0.0905373026472375,-0.244278560160494,-0.326709529061875,-0.048972628445649,0.0487517558972275,0.292145264504114,-0.180244950354386,0.0427675269742478,0.125622475683098,-0.0374546792473707,0.114716468008524,0.169147951043552,-0.0274254868408478,-0.13863866079277,-0.0680013769169303,-0.24079563184011,0.0848182059620862,-0.258010436300197,-0.176399413471098,-0.184661774363904,0.109876227491016,-0.11821631017281,0.0303397969515941,0.173199451681371,0.0695828694456954,0.0495624067961225,0.0164541251410218,-0.008048674982632,-0.0155329857687688,-0.0245797398574538,-0.0251958161935239,0.0183242412512532,0.00223572665633687,0.0381009457278937,0.00935900231327552,0.0128659728711149,-0.00172577976514997,-0.00841848272576624,0.0180985589518533,0.153722740287044,0.00231350520732802,0.00776555098008081,0.00312563207705112,0.000616516859208276,-0.00085655986469461,0.000359943519828947
"dtr10",-0.0837260829348828,0.240077762268501,-0.0130257311373479,-0.109667177249919,0.0330584360519943,0.0399140863887996,0.0868114958701558,-0.0143856036468586,0.0433809517235508,-0.0361766541663782,0.0187326318006116,-0.00483093107351021,0.0345614179361027,0.242865035662353,-0.0840121364857883,-0.247326293308604,0.0505731645791528,-0.090965815094814,0.106110761097112,0.0340186479385529,-0.0436903890860234,-0.026089296540848,0.0794452239089093,-0.0498104497956694,0.172119307458677,-0.0656783223835421,-0.128284877154309,0.0190322838089149,-0.0303292959429186,-0.224896755077471,-0.11934932182716,0.0469172843115608,0.0466016798101664,-0.161245190148523,-0.208032251730902,-0.392676122814467,-0.061044564660722,0.282302899278733,0.0414623450436148,-0.0237883633086825,0.22259575524024,0.0343504106495446,-0.0758368502859618,0.0729177623606526,0.0230069210127585,-0.000888035668962186,-0.000164241517494721,0.0316696353409271,-0.233827898182696,0.147972700326199,0.363552310696247,-0.013597177060499,0.0594004533289802,-0.0610568475258859,-0.0247941703902625,0.0168081349624239,-0.0108392049153338,-0.0131393113289685,-0.0583852873483161,0.00242481187627481,-0.0100681366362027,-0.00197554781725078,-0.00968063476603368,0.0208030007393207,0.176703897627166,0.00265952899397325,0.00892570753092059,0.00359295853943125,0.000708701538894477,-0.000984574067956846,0.000413828322872678
"PrecTotal",-0.0475322835001213,-0.265015316043375,0.11044719277849,-0.162288885612673,-0.0828512378494463,0.0285265320240853,0.100744368062632,-6.41697258230538e-05,0.0512971990994957,-0.0272420830559251,-0.0401410558295959,-0.027466656873697,0.00689351216286539,0.0111959514425941,-0.0225588121447044,-0.0527481674727569,-0.00286145812149328,-0.0232441309731012,0.0186199921057626,0.000398385091650512,-0.0139211677360257,-0.0392321010308773,-0.0050414646996006,0.0143849008122015,0.0341029218482534,0.00797826187176779,0.000412741506792578,0.0328197760820356,-0.0407643976965533,0.00779648736749802,-0.00876736777487741,0.00747006068166382,0.0188725127176337,-0.0063374473470994,0.0313992782675586,0.00924428372105945,0.0310575640861817,0.0381318551386561,-0.0546652863830812,0.0115690188151102,0.0283542181988669,6.23052325676179e-07,1.61284510153014e-07,4.56571172629725e-07,6.55344194407472e-07,-3.77000125451949e-07,-1.55843199441965e-07,-4.80082559474904e-08,9.6230817105719e-07,-5.48560230261008e-07,-1.13099112068543e-06,2.77495803353584e-07,3.09566134247324e-07,9.58812452207195e-07,1.81579464843978e-07,2.9630537550689e-07,-5.04099723114444e-07,1.74644897663187e-07,2.39778924588806e-07,1.87660031398152e-07,-6.00653074532727e-07,0.00379487987288146,-0.0133994971503548,-0.0117574076089628,0.0272450555197102,-0.0443053212421288,-0.584209724175618,-0.0389850994132211,0.0482719095620701,-0.606463515261374,0.362107329823645
"TminTotal",-0.151888165759985,-0.0820969593728518,-0.014531919711487,0.10250499882202,0.0445178955217458,-0.00272318903434299,-0.0498171691457113,-0.007915238513793,-0.0308787785923192,0.00600225125067728,0.0078232025109804,-0.00171741289508301,-0.00898290651235975,0.0174882258114854,0.0171529652026032,-0.0145028082946255,-0.0209341559817935,0.00967894502196745,-0.00836559427245422,0.00739722832505119,-0.000894142641455781,0.00167988451322491,-0.00711401202601295,0.00400720286052841,-0.00282719236810368,-0.00149870793826243,-0.0109346026241767,0.000903915675989114,-0.00120578145827416,-0.00437890823293876,0.00151397106435847,-0.00358762599520067,-0.00921500440139428,0.00409257107234359,0.00764760970954467,0.00261749683698732,-0.0105801383896975,0.00129728243826451,-0.000294587377929634,0.00166469425762338,0.00409397971289928,0.132045816601045,-0.0335170068076174,0.00647693938142284,0.0433595082883378,0.0232021007156137,-0.00644560728553755,-0.0874112332104016,0.015444220063074,0.0385386807608533,0.0322478418298239,-0.0711042117842432,-0.0154262651586467,-0.00885115769388332,-0.0413281563492581,-0.024491891895111,0.0191622612631151,-0.0129628519840328,0.019460081460826,-0.000721808611509347,-0.00797047997551805,0.640423334113063,0.057785789071914,-0.0129403157092901,0.0206629377753049,-0.702168342263846,0.0526269143541465,-0.0380634207878994,-0.017851771335714,0.00428764154216702,-0.0020923429885574
"TmaxTotal",-0.160095277092395,0.0382371680010686,-0.00836396705821591,-0.0102933405410917,-0.0037728606399498,-0.00569662285816427,0.00940007976241149,-0.00138594121225556,0.00564125534008793,-0.00175268378445236,0.00150771265928516,-0.00132199710597958,-0.00156167964797694,0.0126712629515082,-0.00134493039469155,-0.00691111533478831,-0.0116387066750469,0.00134465149844577,-0.00537764785751396,0.0018083466287017,-0.00106894248071635,0.00584812880246905,-0.00755563087391468,0.00178147589305742,-0.00546468696501114,0.00463834247866961,0.000792987745353888,-0.000559014137690884,-0.00138739144556702,0.00466475893717434,-0.00275837994248184,0.00383027213726775,0.00353947136152666,-0.00159750000379362,-0.00133719602035188,-0.00206790393213965,-0.00231306378945226,0.00256608193581123,4.84293073401325e-05,-0.000722984753288737,0.00282045827657158,-0.151313630345423,0.0304818731990907,-0.031977746833526,-0.0157556909368977,-0.0271373828031574,0.0457078405456657,0.0841866283617017,-0.0297336785127791,-0.0331115731427583,-0.0502030917767655,-0.106853834706573,-0.0603097043193667,0.0128684631407651,-0.0591751045326464,-0.0519218509101247,0.0337917953496442,0.000820490747612095,0.0368246965739473,-0.000313558948672473,0.0080630008443587,0.0196372221604002,-0.146376995623919,0.613733884566291,-0.0908613885715395,-0.050414046269824,-0.0546498964147721,0.704385105166501,0.000324228020607077,0.00122160293645228,0.00464174173606974
"TmeanTotal",-0.160840106136248,-0.0105408110751501,-0.0111310846848341,0.0360905146854969,0.016101191054465,-0.00461417974360883,-0.0148473548352622,-0.00412208815049724,-0.00931647488658077,0.00140920587816623,0.00415858472473872,-0.00151971009650366,-0.00467124393167628,0.0149910102024286,0.006270466242354,-0.0102294932480181,-0.0157839258561173,0.00482623572773255,-0.00675240376333358,0.00416648262013632,-0.00102429426133277,0.00427547730289516,-0.00756832793516808,0.00274801690645314,-0.0045151568143724,0.00222014829664002,-0.00403668635478593,3.15672576689532e-05,-0.00134814358145056,0.00104518425529565,-0.00106274501870071,0.000861542088184694,-0.00164388943101447,0.000714471377997134,0.00234413235600246,-0.000183627822595994,-0.00579190064042696,0.00210767706898879,-9.22439312962126e-05,0.000245900573714172,0.00342016034375164,-0.0393044640867218,0.0190873462637892,0.0266701328232055,-0.0367671997132468,0.00211020771475366,-0.0279110216135555,0.0352845350017833,0.00886758418536018,-0.0164230593061622,-0.0205133791286936,0.172693138141765,0.0608241381017426,0.00502578718655757,0.0932372844047256,0.0727809152848894,-0.0434762910356972,0.0161209615193294,-0.0521205637650573,0.00108014157715421,0.00336389425402518,-0.041834463666827,0.6227246304266,0.15354108246715,0.0107186112681929,-0.0042910693746044,0.0412172952322025,0.000727976932045982,0.704923081571079,0.00118648574433199,0.00172716504132283
"DtrTotal",-0.11616196686698,0.189267194641137,0.00293260506862069,-0.160663690834147,-0.0683670639929868,-0.00779217674432763,0.0869657987429684,0.0080006704625098,0.0535307211411973,-0.0117308394891736,-0.00762905906961125,-0.000327170135692364,0.00910249735705148,0.0017348605513003,-0.0261224618294713,0.00582786671700209,0.00505314828231373,-0.0104906377589012,0.000551378646915542,-0.00644046513953118,-0.000939359690655595,0.00952183585195701,-0.00555628384334476,-0.00186912489523783,-0.00718162869178455,0.0114150718548727,0.016522475854998,-0.00236262636737962,-0.00115740288392414,0.0153985012613868,-0.00763829917187434,0.0126330697053769,0.0197241369253561,-0.00881166313400183,-0.0131365657324454,-0.00774889229442279,0.00976389682316027,0.00341364136827088,0.000499827548907251,-0.00373159460231094,0.000111503630949085,0.102974501570367,-0.0361428607352759,0.00492173399575073,0.0265037774235993,0.0170440714901398,-0.0129807160871582,-0.0686135038382094,0.00614157328064943,0.0451426575999433,0.0388188607785471,0.00157676126854585,0.0120740280864241,-0.010447798922473,0.00162248109972775,0.00463399786397457,-0.00233084404237095,-0.00350184520968959,-0.00185610991015982,0.000711874837748584,-0.00202525124844205,0.00589975525878594,0.0355469869426522,-0.0714416330344953,-0.614509750121501,-0.0110990891715546,-0.0376894269248557,-0.00887206187102837,-0.00190921789472489,-0.354409469689036,-0.611266586744469
"PrecTotalAvg",-0.0475322835001099,-0.265015316043389,0.11044719277851,-0.162288885612625,-0.0828512378494514,0.0285265320240446,0.100744368062652,-6.41697258440733e-05,0.0512971990995862,-0.0272420830559097,-0.040141055829551,-0.02746665687358,0.00689351216274029,0.0111959514423198,-0.0225588121447804,-0.0527481674725451,-0.00286145812140248,-0.0232441309729507,0.0186199921059779,0.000398385091200172,-0.0139211677355644,-0.0392321010307981,-0.00504146470034154,0.0143849008116156,0.0341029218481731,0.00797826187194341,0.000412741506602141,0.0328197760816914,-0.0407643976962871,0.00779648736799783,-0.00876736777604596,0.00747006068236583,0.0188725127188605,-0.00633744734530282,0.0313992782687784,0.00924428371853328,0.0310575640846377,0.0381318551360123,-0.0546652863868413,0.0115690188136564,0.0283542182019053,6.13164762335667e-07,1.31417465028708e-07,9.13538052029319e-08,-9.15395327407732e-08,-2.73289866307595e-07,-1.86549228847082e-07,1.01975555691586e-07,5.32950447034716e-07,-6.40697148698681e-09,-8.45268177759645e-07,2.88832861660478e-07,-2.02490588847469e-07,3.45946003909876e-07,3.60098964636538e-07,2.08152801363165e-07,-6.09203551370902e-07,1.68299886833942e-07,1.03225563249796e-07,6.36891949126143e-07,-1.01530755261601e-06,0.000796176830904208,-0.0174397112845865,-0.00698828087461522,0.0347041360823383,-0.0375215131684713,-0.582230649832007,-0.0396949057511539,0.0501379137339102,0.613204344707212,-0.353610974239205
"TminTotalAvg",-0.151888165760035,-0.0820969593727486,-0.0145319197111968,0.102504998821535,0.0445178955214728,-0.0027231890348286,-0.0498171691461253,-0.00791523851289977,-0.0308787785917896,0.00600225125002528,0.00782320251168974,-0.001717412895788,-0.00898290651216827,0.0174882258111,0.0171529652021954,-0.0145028082957987,-0.020934155979666,0.00967894501956246,-0.00836559427414585,0.00739722832580225,-0.000894142642340006,0.0016798845143634,-0.00711401202461169,0.00400720286079259,-0.00282719236955209,-0.00149870793862157,-0.010934602623921,0.000903915677919619,-0.00120578145846437,-0.00437890823341817,0.00151397106764897,-0.00358762599651787,-0.00921500440133801,0.00409257106963313,0.00764760970327544,0.00261749683329462,-0.0105801383764907,0.00129728244274408,-0.000294587358483134,0.00166469425254324,0.004093979708546,0.132047216521253,-0.0335164743836079,0.00647842607601649,0.0433578469496965,0.0232044256898893,-0.00644609923171295,-0.0874099024428961,0.0154447827328235,0.0385372311861158,0.0322488034369411,-0.071105412170619,-0.0154254021464377,-0.00884939477150564,-0.0413258312125083,-0.0244894972102369,0.0191670040951797,-0.0129640578062493,0.0194605595806931,-0.000725187166917194,-0.00797379098821982,0.638018732036729,0.0491937778860976,0.00654020877503996,0.000328192482694975,0.706014470522395,-0.0506597913548842,0.0333892839699469,0.000207350976309808,-0.00257138595748318,-0.00076664526575537
"TmaxTotalAvg",-0.160095277092372,0.038237168001351,-0.00836396705829976,-0.0102933405414887,-0.00377286064032509,-0.00569662285801925,0.00940007976236806,-0.00138594121250272,0.00564125534008946,-0.00175268378441107,0.00150771266022274,-0.00132199710640254,-0.00156167964770381,0.0126712629518314,-0.00134493039458112,-0.00691111533465901,-0.0116387066762644,0.00134465149863413,-0.0053776478575465,0.00180834662849219,-0.00106894248006909,0.00584812880367801,-0.00755563087386904,0.00178147589288144,-0.00546468696680595,0.00463834247759161,0.000792987744877147,-0.000559014136172752,-0.00138739144586643,0.00466475893701648,-0.00275837994229809,0.00383027213655971,0.00353947135989497,-0.00159750000841829,-0.00133719602561018,-0.00206790393256925,-0.00231306378562959,0.00256608193515163,4.84293121600487e-05,-0.000722984757309923,0.00282045827807658,-0.151314500649345,0.0304819927824426,-0.0319776488446215,-0.0157574105091632,-0.0271372540710447,0.0457082441562231,0.0841876954887591,-0.0297354393281816,-0.0331103081958876,-0.050203670829672,-0.106854081929212,-0.0603087069501153,0.0128672538954291,-0.0591760023584833,-0.0519214277560851,0.033794632062184,0.000822583661459598,0.0368268057555971,-0.000316362774306039,0.00806633586627214,0.014349308195958,-0.153190210885899,0.617727128313624,-0.0689040856025052,0.0279123540194322,0.0361695508842191,-0.704505439207881,0.00147203455540348,-0.00415272307429622,-0.00180690211541597
"TmeanTotalAvg",-0.160840106136254,-0.0105408110750672,-0.0111310846847509,0.0360905146852615,0.0161011910544291,-0.00461417974364822,-0.0148473548351708,-0.00412208815074865,-0.00931647488684387,0.00140920587764796,0.00415858472476525,-0.00151971009650078,-0.00467124393117249,0.0149910102021333,0.00627046624287823,-0.0102294932480709,-0.0157839258567144,0.00482623572775017,-0.00675240376337765,0.00416648262036752,-0.00102429426130951,0.00427547730330893,-0.00756832793647984,0.00274801690654079,-0.00451515681495523,0.00222014829773812,-0.00403668635452972,3.1567256787865e-05,-0.00134814358171379,0.00104518425647611,-0.00106274501817167,0.000861542086555707,-0.00164388943229662,0.000714471375337172,0.0023441323572581,-0.000183627820519457,-0.00579190064244872,0.00210767706828295,-9.22439280212645e-05,0.000245900571701718,0.0034201603304971,-0.0393045380191845,0.0190873276444307,0.0266703112557994,-0.0367677429885436,0.00210809371848672,-0.0279125642848744,0.0352826908327921,0.0088677722249372,-0.0164229673245837,-0.020513257367889,0.172695535634197,0.0608227834374505,0.00502388435277546,0.0932355545011348,0.0727833367676442,-0.0434790121073468,0.0161212047615515,-0.0521206098005235,0.00108096316206882,0.003362827548585,-0.0609410609866248,0.617998917668555,0.154815042505856,0.0217523698353413,0.00558625172657647,-0.077195858218682,-0.00723532698106937,-0.704084774205198,0.00276589382666919,0.000749425390552031
"DtrTotalAvg",-0.116161966866997,0.189267194641101,0.00293260506858543,-0.160663690834149,-0.0683670639928815,-0.00779217674440285,0.0869657987430193,0.00800067046251812,0.0535307211412744,-0.0117308394891917,-0.00762905906963946,-0.000327170135709082,0.00910249735710293,0.00173486055132534,-0.0261224618294554,0.00582786671713656,0.00505314828250068,-0.010490637758943,0.000551378646932558,-0.00644046513958159,-0.000939359690657319,0.00952183585216569,-0.00555628384354686,-0.00186912489519392,-0.00718162869181717,0.0114150718546311,0.0165224758550339,-0.00236262636741484,-0.00115740288374283,0.0153985012613667,-0.00763829917240743,0.0126330697065014,0.0197241369265026,-0.00881166313382944,-0.0131365657310535,-0.00774889229444302,0.0097638968220449,0.00341364136769579,0.000499827546916434,-0.00373159460083155,0.00011150363200511,0.102974449387082,-0.0361428196134481,0.00492146768480968,0.0265035395169409,0.0170442057369927,-0.0129813324200466,-0.0686135189444032,0.00614179908221131,0.0451427854396288,0.038819318621829,0.00157664622055505,0.012074098372192,-0.0104485436129159,0.00162213232567204,0.0046341493807576,-0.00233061205333775,-0.00350191567767948,-0.00185597978130921,0.000712132509677037,-0.00202528928831069,0.00789187890242865,0.031759831820642,-0.0731792386493159,-0.61393716684433,-0.00739055746593058,-0.0243690599428757,-0.0161057507589053,-0.00301731473121977,0.361252838102093,0.608389538342649
"OrientationNum",0.0222618453935352,-0.00918331039492304,-0.0182782601632639,-0.126689710562437,-0.0333377395587271,-0.00989030584286723,0.0089194686767925,0.594389402857249,-0.257813987421216,0.574022452042671,0.0773950704535117,-0.317660683082326,-0.245649135630835,0.190567724573378,0.0646815650426875,-0.0247275189934381,-0.124769475484613,-0.0469437132892272,-0.0409770566373943,-0.0430983454471809,0.00268238076633686,0.036614138138731,-0.0230398611882953,-0.00461065123236157,-0.014131222080802,0.00713384076229768,0.000111221090128441,0.0109186174383596,-0.0066822650230158,-0.00478875701252298,-0.0180300645897634,-0.00484946807754518,0.00954294785885952,0.00163513849574488,0.00474961317646374,-0.00251403899016191,0.000104522676918066,-0.00254328199448969,0.000957532188351616,-0.000866032686979231,0.000971790854880895,1.58627379452311e-08,2.18035167446826e-08,1.49169360284113e-08,-8.94101692509863e-09,1.33144302501623e-08,1.52446251976135e-09,-3.71213941096488e-10,4.42951588472754e-09,9.9572110695556e-09,-2.11694258303585e-09,-6.22192593974225e-09,-9.23611004344238e-09,6.86283231632334e-10,1.50418806507679e-08,1.97647080472929e-08,1.77592919554243e-08,3.89752651333564e-09,6.53622379831464e-09,-7.04182096314399e-09,3.78426624411676e-09,2.61930841599645e-12,5.23338317126587e-13,2.51979036594574e-12,-5.3355703102248e-13,-3.48460626672931e-13,-5.50050022890547e-13,2.48958866759866e-13,-3.27148952459361e-13,3.62408806306794e-14,6.77486427960554e-15
"Slope",0.0155245836861781,0.0153336217222481,-0.0366685738355612,0.195514942850535,-0.0287267991224265,0.0916034733382677,0.0172032534219462,-0.248693571709514,0.701903781833725,0.228604251641481,-0.0288518844612998,-0.497709638248159,-0.220884679107063,0.0529766264550993,0.16205913059896,0.0760104009087588,0.0701970966080782,-0.00847710091344747,-0.0287841147137721,0.0184476199249733,-0.00415839870638153,0.0279967814413929,0.0152316188288488,-0.0328389193174492,0.0176270885239423,-0.0434864596769616,-0.00725050755688829,0.0057896610538353,0.0172379071806678,-0.00611771227227304,-0.00910951374596342,0.0122966055877264,0.00487582822360644,-0.00476711826845132,0.00243499190604901,0.00118403871938574,0.0110315393798678,-0.000430675440461497,0.0111380575336319,0.00560076953395239,0.00335543441162998,-4.82579430409469e-09,1.99446143747586e-08,1.12737261886986e-08,1.99351247939794e-08,2.44606613150275e-08,9.46330657412842e-09,9.98801457817097e-09,8.91978829947043e-09,1.91902552043599e-08,2.37726294604473e-08,-1.26270748718182e-09,-8.85309700549008e-10,-1.1523794536672e-08,1.29790841615907e-08,-9.88710485011479e-10,8.81796083027075e-09,-2.04073221238277e-08,1.59207962499228e-08,1.03413526873763e-09,6.12607496848494e-09,-4.05709103465379e-13,1.90983860670624e-12,-1.61997845693485e-12,-4.57258688378592e-13,-4.25457087095682e-13,-1.4973612627589e-13,1.27490899781701e-13,-4.54013129175257e-13,-1.12752553604531e-14,-6.50804076970414e-14
"pH_avg",0.00207545941276604,-0.0457908976774652,0.0875235362496141,-0.0594558790751914,0.433311119054484,-0.0978287594357756,0.301808559079686,0.109802415501994,0.162400195266369,0.0703493987314634,0.0403485525523537,0.247359562285675,0.258549638492033,0.261841331421792,0.439226311642585,0.186571808733285,0.0538510851819966,-0.00207360455519709,-0.249902789947574,-0.182598699114009,-0.105907321477256,-0.0935996843240513,0.201280921687872,-0.219262616979397,-0.123732918009518,0.0566640374226211,-0.0195575222442436,0.0197122803873621,-0.00513009841535433,0.0171926835840523,0.0152188929759334,0.0287121023095417,-0.0190348537898132,0.0093639769511869,0.0057574972584473,-0.00548564276537875,-0.00496741584697155,0.00808487506750986,-0.0108955157206474,0.0167164537518565,-0.00423939620399358,1.95235583064918e-08,3.99989759669074e-08,2.52444407392027e-08,-4.47030438603668e-08,2.09318541501483e-08,-3.76997326204109e-08,2.41276582046979e-10,-2.71215787961757e-08,-8.93678551300292e-09,-1.5490779457783e-08,-2.64176528153026e-08,-1.88894544173035e-08,1.7765808837944e-08,8.6160828471904e-09,-1.15687021559618e-08,-1.45351010220895e-08,-4.91497431642784e-09,2.66893491439324e-08,2.32857113556528e-08,1.91456924689137e-08,2.57239932480169e-12,-2.14863890568573e-12,1.17865266158201e-12,1.15449815506208e-12,3.16229247648847e-14,-3.443929169622e-13,-1.07825098676073e-13,-9.50167678911984e-14,-3.66813784208331e-14,-8.33195952553226e-14
"org_avg",0.00940188357973127,0.000672537728130858,-0.0562711070764952,0.0756391797641259,0.294983024416869,-0.26931845906921,0.374484263889594,-0.0987614668868981,-0.202796408390888,-0.133786446371164,-0.265399370405417,-0.328488175115703,-0.241078920403151,-0.237012677396238,-0.37438205996996,-0.0477732474507556,-0.0598804311140225,-0.0629113561212753,-0.255771653707709,-0.0814637640121122,-0.0978254166807979,-0.0770162132483869,0.129275125713163,-0.254810686681973,-0.0866613378851935,-0.0258702945401309,-0.0289305251672535,0.0127862200589,-0.00748285802574695,-0.0090037506347027,0.00347006859430572,-0.00502136588156075,-0.00465233303358636,0.00237142542281968,-0.0314072766706831,-0.00506047934260684,0.0055938332393515,0.00575877906154311,1.11474419657413e-06,0.0103726274186498,0.00851661333390847,-5.05777234330318e-10,-1.78537330682320e-09,-1.30656676970708e-09,4.29062842720318e-09,2.91169349830953e-08,5.34885480699132e-09,-4.28009251894623e-08,-6.3671788878665e-09,-2.94286795769934e-08,5.74359843323255e-09,-6.67959966851872e-10,-4.14878552172648e-09,1.91924636044893e-08,-1.32430056096547e-08,1.26731033453856e-08,1.30846817582297e-09,-1.30459712720243e-08,-8.2299258364173e-09,1.11751955259032e-09,-2.86467100908683e-10,-2.57904006310816e-12,-2.2420815204427e-12,1.391785016229e-12,-7.82713574943444e-13,-7.05109392097961e-13,7.64701670041834e-13,-1.52579975021792e-13,-3.62933668578494e-13,4.02818190180796e-14,2.27746932369901e-14
"Franco",-0.00349087250619065,-0.015092935168933,0.0727142819378912,-0.175650878041005,0.524769821330431,-0.167888414940748,-0.0283184976929168,0.0779026252860853,0.149453250463693,0.0134628198272319,-0.184044556269745,-0.0398459025760227,0.0133867487714673,-0.0323825344800939,-0.0962425780843089,-0.0257265857476098,-0.0861072436920852,0.12166919190188,0.300603019646709,-0.00559011672561281,0.457932405002373,0.229426544279825,0.147658820762287,0.421099498360188,0.0294169675428482,0.017912111930262,0.045991392621949,-0.0596016837311652,0.0333046083969717,-0.0237864354277478,0.0119101321561046,-0.00770151345380798,0.0101302009973611,0.0027938697289082,0.0277100964337055,0.0107133930933235,0.00329756366970547,-0.0027113665724077,-0.00256235450356129,-0.013132424569256,-0.00712667794018601,1.31284903538698e-08,-3.54837087642411e-08,1.03469456128047e-08,4.59186210791107e-08,-2.9769258409057e-08,-1.42937141914268e-08,-1.26825582327794e-09,2.59315424341877e-08,2.62434987630122e-09,2.20605871070756e-09,3.1302397063282e-09,8.57575231660856e-09,2.31278113327349e-09,2.0395077481028e-08,4.44036714342122e-09,7.03560011638960e-09,-3.55272405383467e-08,1.16577154908593e-08,-9.71375084535264e-09,-2.51555089120226e-08,-4.00837869840576e-12,4.59931398522073e-12,-1.64267210944757e-12,-2.7217854706163e-13,5.38665032717711e-13,-3.43333000918378e-13,-2.17203533804666e-13,1.65389186720932e-13,1.98682894138671e-14,-7.92340910764355e-14
"Arcilloso",-0.00721084396145756,-0.00722548742371438,-0.0762290457296414,0.301289302460765,-0.0864133602478871,0.104619193791193,0.193260070335099,0.366257267649154,0.361075770791113,0.201968687658143,0.043439295906517,0.180683231531848,0.384472136586556,-0.293579057001373,-0.359680211163516,-0.234540431430917,-0.211495647874433,0.13195344689879,0.0266059509197095,-0.0284068108247403,-0.000149090645778757,-0.103699441321333,0.0865671487230294,-0.0664946599967277,-0.0286523187027646,0.00625267660420021,0.00299720835558117,0.010219006702694,0.00837452019430151,0.0220310848845529,0.0178145138856959,-0.00538405012119634,-0.016584112691372,-0.0186596278598608,-0.0164519764068714,0.00839362051531123,-0.00348400079230335,0.000553048482862413,-0.00156759496125167,0.0114320881928472,0.00227792984645348,-1.62043083957574e-08,-7.87273909288295e-09,-7.42328785420521e-09,9.67316480431427e-09,1.6431339439028e-09,-4.66150015152825e-08,-1.11453259134774e-08,9.42133019353215e-09,-7.18577733340581e-09,-1.52439566800718e-08,-4.12689277091982e-08,-2.36068369886822e-09,-6.28628812979898e-09,9.39803641549289e-09,-4.68063224463855e-09,-2.10070562338578e-08,-1.00270720788942e-08,-1.45086288846192e-08,-3.90297576853202e-09,-1.21316227810059e-09,1.96249808938342e-14,-9.33577434109045e-13,3.15154369615045e-13,2.71419009229695e-13,1.43403545331891e-13,4.28324910262123e-14,-4.60544010696604e-15,-1.32111132472058e-13,6.39083529613326e-14,4.45803807823213e-14
"Limoso",-0.0159684329048731,-0.0176902596150212,0.0577918319845815,-0.247230589238249,0.375374945135998,-0.131438823394016,-0.374858835714973,0.157348565969638,0.207274920018051,0.0551681352193138,-0.0591992071340001,0.0312972481116376,0.065543074239167,-0.142573595260565,-0.160803190579638,0.0767576967854185,0.0971120116786414,-0.0412763432764599,-0.00327354810763775,0.313495428811978,-0.403026089058702,-0.0578973136721555,-0.423788942879525,-0.174819546194987,0.0758818242705573,-0.0906241088321357,0.0427292186106478,0.0181498969436765,-0.0208986655724017,0.00970722532435742,-0.0224431404222694,-0.0126835129784396,0.014148807940209,-0.0164372518734142,-0.0291427836050127,0.00565910367537304,0.0190773424543863,0.00485597394086366,0.00748107680716373,-0.0123006850883128,0.00350362990906228,-3.86600043471297e-08,5.32753975869722e-08,-5.89514899396182e-09,-4.98155008736567e-09,-2.76425553948426e-08,4.1122011166031e-08,4.7648444095709e-08,-3.42295609521634e-08,-3.57913660549436e-08,1.95930079799345e-08,1.19990718333574e-08,1.61000363492481e-08,-3.72988503416494e-08,-3.41048105728659e-08,5.71602839366525e-09,9.04552649970414e-09,4.14323492320401e-08,-1.7474544649395e-08,-1.23190000492213e-08,2.13213918586613e-08,3.5639978381713e-12,-1.82388826264201e-13,-2.59799950649842e-12,-2.16211835761537e-12,-7.44964853693908e-13,-1.13837758664026e-13,-8.5814981422988e-14,1.14423878358472e-13,-1.71567268855352e-14,-4.9760956260473e-14
